customer_no,timestamp,to_location,dow,time,day_period,from_location
342_friday,2019-09-06 10:19:00,fruit,friday,10:17:00,morning,fruit
342_friday,2019-09-06 10:20:00,drinks,friday,10:20:00,morning,fruit
342_friday,2019-09-06 10:21:00,fruit,friday,10:21:00,morning,drinks
342_friday,2019-09-06 10:22:00,fruit,friday,10:21:00,morning,fruit
342_friday,2019-09-06 10:23:00,fruit,friday,10:21:00,morning,fruit
342_friday,2019-09-06 10:24:00,fruit,friday,10:21:00,morning,fruit
342_friday,2019-09-06 10:25:00,fruit,friday,10:21:00,morning,fruit
342_friday,2019-09-06 10:26:00,fruit,friday,10:21:00,morning,fruit
342_friday,2019-09-06 10:27:00,checkout,friday,10:27:00,morning,fruit
342_monday,2019-09-02 10:31:00,dairy,monday,10:31:00,morning,entrance
342_monday,2019-09-02 10:32:00,checkout,monday,10:32:00,morning,dairy
342_thursday,2019-09-05 09:48:00,drinks,thursday,09:48:00,morning,entrance
342_thursday,2019-09-05 09:49:00,fruit,thursday,09:49:00,morning,drinks
342_thursday,2019-09-05 09:50:00,fruit,thursday,09:49:00,morning,fruit
342_thursday,2019-09-05 09:51:00,fruit,thursday,09:49:00,morning,fruit
342_thursday,2019-09-05 09:52:00,fruit,thursday,09:49:00,morning,fruit
342_thursday,2019-09-05 09:53:00,checkout,thursday,09:53:00,morning,fruit
342_tuesday,2019-09-03 10:27:00,dairy,tuesday,10:27:00,morning,entrance
342_tuesday,2019-09-03 10:28:00,dairy,tuesday,10:27:00,morning,dairy
342_tuesday,2019-09-03 10:29:00,drinks,tuesday,10:29:00,morning,dairy
342_tuesday,2019-09-03 10:30:00,drinks,tuesday,10:29:00,morning,drinks
342_tuesday,2019-09-03 10:31:00,drinks,tuesday,10:29:00,morning,drinks
342_tuesday,2019-09-03 10:32:00,drinks,tuesday,10:29:00,morning,drinks
342_tuesday,2019-09-03 10:33:00,checkout,tuesday,10:33:00,morning,drinks
342_wednesday,2019-09-04 09:39:00,drinks,wednesday,09:39:00,morning,entrance
342_wednesday,2019-09-04 09:40:00,drinks,wednesday,09:39:00,morning,drinks
342_wednesday,2019-09-04 09:41:00,drinks,wednesday,09:39:00,morning,drinks
342_wednesday,2019-09-04 09:42:00,drinks,wednesday,09:39:00,morning,drinks
342_wednesday,2019-09-04 09:43:00,drinks,wednesday,09:39:00,morning,drinks
342_wednesday,2019-09-04 09:44:00,drinks,wednesday,09:39:00,morning,drinks
342_wednesday,2019-09-04 09:45:00,drinks,wednesday,09:39:00,morning,drinks
342_wednesday,2019-09-04 09:46:00,fruit,wednesday,09:46:00,morning,drinks
342_wednesday,2019-09-04 09:47:00,fruit,wednesday,09:46:00,morning,fruit
342_wednesday,2019-09-04 09:48:00,fruit,wednesday,09:46:00,morning,fruit
342_wednesday,2019-09-04 09:49:00,fruit,wednesday,09:46:00,morning,fruit
342_wednesday,2019-09-04 09:50:00,drinks,wednesday,09:50:00,morning,fruit
342_wednesday,2019-09-04 09:51:00,drinks,wednesday,09:50:00,morning,drinks
342_wednesday,2019-09-04 09:52:00,drinks,wednesday,09:50:00,morning,drinks
342_wednesday,2019-09-04 09:53:00,drinks,wednesday,09:50:00,morning,drinks
342_wednesday,2019-09-04 09:54:00,checkout,wednesday,09:54:00,morning,drinks
343_friday,2019-09-06 10:17:00,dairy,friday,10:17:00,morning,entrance
343_friday,2019-09-06 10:18:00,dairy,friday,10:17:00,morning,dairy
343_friday,2019-09-06 10:19:00,dairy,friday,10:17:00,morning,dairy
343_friday,2019-09-06 10:20:00,dairy,friday,10:17:00,morning,dairy
343_friday,2019-09-06 10:21:00,drinks,friday,10:21:00,morning,dairy
343_friday,2019-09-06 10:22:00,drinks,friday,10:21:00,morning,drinks
343_friday,2019-09-06 10:23:00,checkout,friday,10:23:00,morning,drinks
343_monday,2019-09-02 10:32:00,fruit,monday,10:32:00,morning,entrance
343_monday,2019-09-02 10:33:00,fruit,monday,10:32:00,morning,fruit
343_monday,2019-09-02 10:34:00,fruit,monday,10:32:00,morning,fruit
343_monday,2019-09-02 10:35:00,checkout,monday,10:35:00,morning,fruit
343_thursday,2019-09-05 09:48:00,fruit,thursday,09:48:00,morning,entrance
343_thursday,2019-09-05 09:49:00,fruit,thursday,09:48:00,morning,fruit
343_thursday,2019-09-05 09:50:00,fruit,thursday,09:48:00,morning,fruit
343_thursday,2019-09-05 09:51:00,fruit,thursday,09:48:00,morning,fruit
343_thursday,2019-09-05 09:52:00,dairy,thursday,09:52:00,morning,fruit
343_thursday,2019-09-05 09:53:00,dairy,thursday,09:52:00,morning,dairy
343_thursday,2019-09-05 09:54:00,dairy,thursday,09:52:00,morning,dairy
343_thursday,2019-09-05 09:55:00,checkout,thursday,09:55:00,morning,dairy
343_tuesday,2019-09-03 10:29:00,fruit,tuesday,10:29:00,morning,entrance
343_tuesday,2019-09-03 10:30:00,checkout,tuesday,10:30:00,morning,fruit
343_wednesday,2019-09-04 09:39:00,dairy,wednesday,09:39:00,morning,entrance
343_wednesday,2019-09-04 09:40:00,dairy,wednesday,09:39:00,morning,dairy
343_wednesday,2019-09-04 09:41:00,dairy,wednesday,09:39:00,morning,dairy
343_wednesday,2019-09-04 09:42:00,dairy,wednesday,09:39:00,morning,dairy
343_wednesday,2019-09-04 09:43:00,fruit,wednesday,09:43:00,morning,dairy
343_wednesday,2019-09-04 09:44:00,fruit,wednesday,09:43:00,morning,fruit
343_wednesday,2019-09-04 09:45:00,fruit,wednesday,09:43:00,morning,fruit
343_wednesday,2019-09-04 09:46:00,fruit,wednesday,09:43:00,morning,fruit
343_wednesday,2019-09-04 09:47:00,fruit,wednesday,09:43:00,morning,fruit
343_wednesday,2019-09-04 09:48:00,fruit,wednesday,09:43:00,morning,fruit
343_wednesday,2019-09-04 09:49:00,checkout,wednesday,09:49:00,morning,fruit
344_friday,2019-09-06 10:19:00,fruit,friday,10:19:00,morning,entrance
344_friday,2019-09-06 10:20:00,checkout,friday,10:20:00,morning,fruit
344_monday,2019-09-02 10:32:00,spices,monday,10:32:00,morning,entrance
344_monday,2019-09-02 10:33:00,spices,monday,10:32:00,morning,spices
344_monday,2019-09-02 10:34:00,drinks,monday,10:34:00,morning,spices
344_monday,2019-09-02 10:35:00,fruit,monday,10:35:00,morning,drinks
344_monday,2019-09-02 10:36:00,checkout,monday,10:36:00,morning,fruit
344_thursday,2019-09-05 09:48:00,spices,thursday,09:48:00,morning,entrance
344_thursday,2019-09-05 09:49:00,spices,thursday,09:48:00,morning,spices
344_thursday,2019-09-05 09:50:00,spices,thursday,09:48:00,morning,spices
344_thursday,2019-09-05 09:51:00,dairy,thursday,09:51:00,morning,spices
344_thursday,2019-09-05 09:52:00,dairy,thursday,09:51:00,morning,dairy
344_thursday,2019-09-05 09:53:00,dairy,thursday,09:51:00,morning,dairy
344_thursday,2019-09-05 09:54:00,dairy,thursday,09:51:00,morning,dairy
344_thursday,2019-09-05 09:55:00,dairy,thursday,09:51:00,morning,dairy
344_thursday,2019-09-05 09:56:00,dairy,thursday,09:51:00,morning,dairy
344_thursday,2019-09-05 09:57:00,dairy,thursday,09:51:00,morning,dairy
344_thursday,2019-09-05 09:58:00,fruit,thursday,09:58:00,morning,dairy
344_thursday,2019-09-05 09:59:00,fruit,thursday,09:58:00,morning,fruit
344_thursday,2019-09-05 10:00:00,fruit,thursday,09:58:00,morning,fruit
344_thursday,2019-09-05 10:01:00,checkout,thursday,10:01:00,morning,fruit
344_tuesday,2019-09-03 10:29:00,fruit,tuesday,10:29:00,morning,entrance
344_tuesday,2019-09-03 10:30:00,drinks,tuesday,10:30:00,morning,fruit
344_tuesday,2019-09-03 10:31:00,spices,tuesday,10:31:00,morning,drinks
344_tuesday,2019-09-03 10:32:00,drinks,tuesday,10:32:00,morning,spices
344_tuesday,2019-09-03 10:33:00,drinks,tuesday,10:32:00,morning,drinks
344_tuesday,2019-09-03 10:34:00,checkout,tuesday,10:34:00,morning,drinks
344_wednesday,2019-09-04 09:42:00,fruit,wednesday,09:42:00,morning,entrance
344_wednesday,2019-09-04 09:43:00,fruit,wednesday,09:42:00,morning,fruit
344_wednesday,2019-09-04 09:44:00,dairy,wednesday,09:44:00,morning,fruit
344_wednesday,2019-09-04 09:45:00,dairy,wednesday,09:44:00,morning,dairy
344_wednesday,2019-09-04 09:46:00,checkout,wednesday,09:46:00,morning,dairy
345_friday,2019-09-06 10:19:00,drinks,friday,10:19:00,morning,entrance
345_friday,2019-09-06 10:20:00,checkout,friday,10:20:00,morning,drinks
345_monday,2019-09-02 10:34:00,spices,monday,10:34:00,morning,entrance
345_monday,2019-09-02 10:35:00,spices,monday,10:34:00,morning,spices
345_monday,2019-09-02 10:36:00,drinks,monday,10:36:00,morning,spices
345_monday,2019-09-02 10:37:00,fruit,monday,10:37:00,morning,drinks
345_monday,2019-09-02 10:38:00,fruit,monday,10:37:00,morning,fruit
345_monday,2019-09-02 10:39:00,spices,monday,10:39:00,morning,fruit
345_monday,2019-09-02 10:40:00,spices,monday,10:39:00,morning,spices
345_monday,2019-09-02 10:41:00,spices,monday,10:39:00,morning,spices
345_monday,2019-09-02 10:42:00,spices,monday,10:39:00,morning,spices
345_monday,2019-09-02 10:43:00,spices,monday,10:39:00,morning,spices
345_monday,2019-09-02 10:44:00,spices,monday,10:39:00,morning,spices
345_monday,2019-09-02 10:45:00,drinks,monday,10:45:00,morning,spices
345_monday,2019-09-02 10:46:00,checkout,monday,10:46:00,morning,drinks
345_thursday,2019-09-05 09:49:00,dairy,thursday,09:49:00,morning,entrance
345_thursday,2019-09-05 09:50:00,dairy,thursday,09:49:00,morning,dairy
345_thursday,2019-09-05 09:51:00,dairy,thursday,09:49:00,morning,dairy
345_thursday,2019-09-05 09:52:00,dairy,thursday,09:49:00,morning,dairy
345_thursday,2019-09-05 09:53:00,dairy,thursday,09:49:00,morning,dairy
345_thursday,2019-09-05 09:54:00,fruit,thursday,09:54:00,morning,dairy
345_thursday,2019-09-05 09:55:00,spices,thursday,09:55:00,morning,fruit
345_thursday,2019-09-05 09:56:00,dairy,thursday,09:56:00,morning,spices
345_thursday,2019-09-05 09:57:00,dairy,thursday,09:56:00,morning,dairy
345_thursday,2019-09-05 09:58:00,dairy,thursday,09:56:00,morning,dairy
345_thursday,2019-09-05 09:59:00,dairy,thursday,09:56:00,morning,dairy
345_thursday,2019-09-05 10:00:00,dairy,thursday,09:56:00,morning,dairy
345_thursday,2019-09-05 10:01:00,checkout,thursday,10:01:00,morning,dairy
345_tuesday,2019-09-03 10:30:00,spices,tuesday,10:30:00,morning,entrance
345_tuesday,2019-09-03 10:31:00,fruit,tuesday,10:31:00,morning,spices
345_tuesday,2019-09-03 10:32:00,checkout,tuesday,10:32:00,morning,fruit
345_wednesday,2019-09-04 09:45:00,drinks,wednesday,09:45:00,morning,entrance
345_wednesday,2019-09-04 09:46:00,drinks,wednesday,09:45:00,morning,drinks
345_wednesday,2019-09-04 09:47:00,checkout,wednesday,09:47:00,morning,drinks
346_friday,2019-09-06 10:22:00,fruit,friday,10:22:00,morning,entrance
346_friday,2019-09-06 10:23:00,dairy,friday,10:23:00,morning,fruit
346_friday,2019-09-06 10:24:00,dairy,friday,10:23:00,morning,dairy
346_friday,2019-09-06 10:25:00,checkout,friday,10:25:00,morning,dairy
346_monday,2019-09-02 10:36:00,spices,monday,10:36:00,morning,entrance
346_monday,2019-09-02 10:37:00,spices,monday,10:36:00,morning,spices
346_monday,2019-09-02 10:38:00,spices,monday,10:36:00,morning,spices
346_monday,2019-09-02 10:39:00,dairy,monday,10:39:00,morning,spices
346_monday,2019-09-02 10:40:00,dairy,monday,10:39:00,morning,dairy
346_monday,2019-09-02 10:41:00,dairy,monday,10:39:00,morning,dairy
346_monday,2019-09-02 10:42:00,dairy,monday,10:39:00,morning,dairy
346_monday,2019-09-02 10:43:00,dairy,monday,10:39:00,morning,dairy
346_monday,2019-09-02 10:44:00,dairy,monday,10:39:00,morning,dairy
346_monday,2019-09-02 10:45:00,dairy,monday,10:39:00,morning,dairy
346_monday,2019-09-02 10:46:00,fruit,monday,10:46:00,morning,dairy
346_monday,2019-09-02 10:47:00,fruit,monday,10:46:00,morning,fruit
346_monday,2019-09-02 10:48:00,checkout,monday,10:48:00,morning,fruit
346_thursday,2019-09-05 09:55:00,fruit,thursday,09:55:00,morning,entrance
346_thursday,2019-09-05 09:56:00,dairy,thursday,09:56:00,morning,fruit
346_thursday,2019-09-05 09:57:00,dairy,thursday,09:56:00,morning,dairy
346_thursday,2019-09-05 09:58:00,dairy,thursday,09:56:00,morning,dairy
346_thursday,2019-09-05 09:59:00,dairy,thursday,09:56:00,morning,dairy
346_thursday,2019-09-05 10:00:00,dairy,thursday,09:56:00,morning,dairy
346_thursday,2019-09-05 10:01:00,spices,thursday,10:01:00,morning,dairy
346_thursday,2019-09-05 10:02:00,checkout,thursday,10:02:00,morning,spices
346_tuesday,2019-09-03 10:30:00,dairy,tuesday,10:30:00,morning,entrance
346_tuesday,2019-09-03 10:31:00,dairy,tuesday,10:30:00,morning,dairy
346_tuesday,2019-09-03 10:32:00,dairy,tuesday,10:30:00,morning,dairy
346_tuesday,2019-09-03 10:33:00,spices,tuesday,10:33:00,morning,dairy
346_tuesday,2019-09-03 10:34:00,drinks,tuesday,10:34:00,morning,spices
346_tuesday,2019-09-03 10:35:00,checkout,tuesday,10:35:00,morning,drinks
346_wednesday,2019-09-04 09:46:00,dairy,wednesday,09:46:00,morning,entrance
346_wednesday,2019-09-04 09:47:00,dairy,wednesday,09:46:00,morning,dairy
346_wednesday,2019-09-04 09:48:00,drinks,wednesday,09:48:00,morning,dairy
346_wednesday,2019-09-04 09:49:00,drinks,wednesday,09:48:00,morning,drinks
346_wednesday,2019-09-04 09:50:00,drinks,wednesday,09:48:00,morning,drinks
346_wednesday,2019-09-04 09:51:00,fruit,wednesday,09:51:00,morning,drinks
346_wednesday,2019-09-04 09:52:00,fruit,wednesday,09:51:00,morning,fruit
346_wednesday,2019-09-04 09:53:00,dairy,wednesday,09:53:00,morning,fruit
346_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:53:00,morning,dairy
346_wednesday,2019-09-04 09:55:00,drinks,wednesday,09:55:00,morning,dairy
346_wednesday,2019-09-04 09:56:00,drinks,wednesday,09:55:00,morning,drinks
346_wednesday,2019-09-04 09:57:00,spices,wednesday,09:57:00,morning,drinks
346_wednesday,2019-09-04 09:58:00,spices,wednesday,09:57:00,morning,spices
346_wednesday,2019-09-04 09:59:00,drinks,wednesday,09:59:00,morning,spices
346_wednesday,2019-09-04 10:00:00,drinks,wednesday,09:59:00,morning,drinks
346_wednesday,2019-09-04 10:01:00,drinks,wednesday,09:59:00,morning,drinks
346_wednesday,2019-09-04 10:02:00,spices,wednesday,10:02:00,morning,drinks
346_wednesday,2019-09-04 10:03:00,spices,wednesday,10:02:00,morning,spices
346_wednesday,2019-09-04 10:04:00,dairy,wednesday,10:04:00,morning,spices
346_wednesday,2019-09-04 10:05:00,dairy,wednesday,10:04:00,morning,dairy
346_wednesday,2019-09-04 10:06:00,fruit,wednesday,10:06:00,morning,dairy
346_wednesday,2019-09-04 10:07:00,checkout,wednesday,10:07:00,morning,fruit
347_friday,2019-09-06 10:23:00,fruit,friday,10:23:00,morning,entrance
347_friday,2019-09-06 10:24:00,fruit,friday,10:23:00,morning,fruit
347_friday,2019-09-06 10:25:00,fruit,friday,10:23:00,morning,fruit
347_friday,2019-09-06 10:26:00,dairy,friday,10:26:00,morning,fruit
347_friday,2019-09-06 10:27:00,dairy,friday,10:26:00,morning,dairy
347_friday,2019-09-06 10:28:00,dairy,friday,10:26:00,morning,dairy
347_friday,2019-09-06 10:29:00,dairy,friday,10:26:00,morning,dairy
347_friday,2019-09-06 10:30:00,dairy,friday,10:26:00,morning,dairy
347_friday,2019-09-06 10:31:00,dairy,friday,10:26:00,morning,dairy
347_friday,2019-09-06 10:32:00,checkout,friday,10:32:00,morning,dairy
347_monday,2019-09-02 10:36:00,dairy,monday,10:36:00,morning,entrance
347_monday,2019-09-02 10:37:00,checkout,monday,10:37:00,morning,dairy
347_thursday,2019-09-05 09:55:00,drinks,thursday,09:55:00,morning,entrance
347_thursday,2019-09-05 09:56:00,drinks,thursday,09:55:00,morning,drinks
347_thursday,2019-09-05 09:57:00,drinks,thursday,09:55:00,morning,drinks
347_thursday,2019-09-05 09:58:00,spices,thursday,09:58:00,morning,drinks
347_thursday,2019-09-05 09:59:00,dairy,thursday,09:59:00,morning,spices
347_thursday,2019-09-05 10:00:00,fruit,thursday,10:00:00,morning,dairy
347_thursday,2019-09-05 10:01:00,fruit,thursday,10:00:00,morning,fruit
347_thursday,2019-09-05 10:02:00,fruit,thursday,10:00:00,morning,fruit
347_thursday,2019-09-05 10:03:00,dairy,thursday,10:03:00,morning,fruit
347_thursday,2019-09-05 10:04:00,dairy,thursday,10:03:00,morning,dairy
347_thursday,2019-09-05 10:05:00,dairy,thursday,10:03:00,morning,dairy
347_thursday,2019-09-05 10:06:00,dairy,thursday,10:03:00,morning,dairy
347_thursday,2019-09-05 10:07:00,dairy,thursday,10:03:00,morning,dairy
347_thursday,2019-09-05 10:08:00,dairy,thursday,10:03:00,morning,dairy
347_thursday,2019-09-05 10:09:00,dairy,thursday,10:03:00,morning,dairy
347_thursday,2019-09-05 10:10:00,checkout,thursday,10:10:00,morning,dairy
347_tuesday,2019-09-03 10:30:00,dairy,tuesday,10:30:00,morning,entrance
347_tuesday,2019-09-03 10:31:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:32:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:33:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:34:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:35:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:36:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:37:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:38:00,dairy,tuesday,10:30:00,morning,dairy
347_tuesday,2019-09-03 10:39:00,fruit,tuesday,10:39:00,morning,dairy
347_tuesday,2019-09-03 10:40:00,fruit,tuesday,10:39:00,morning,fruit
347_tuesday,2019-09-03 10:41:00,checkout,tuesday,10:41:00,morning,fruit
347_wednesday,2019-09-04 09:48:00,dairy,wednesday,09:48:00,morning,entrance
347_wednesday,2019-09-04 09:49:00,dairy,wednesday,09:48:00,morning,dairy
347_wednesday,2019-09-04 09:50:00,dairy,wednesday,09:48:00,morning,dairy
347_wednesday,2019-09-04 09:51:00,drinks,wednesday,09:51:00,morning,dairy
347_wednesday,2019-09-04 09:52:00,drinks,wednesday,09:51:00,morning,drinks
347_wednesday,2019-09-04 09:53:00,drinks,wednesday,09:51:00,morning,drinks
347_wednesday,2019-09-04 09:54:00,drinks,wednesday,09:51:00,morning,drinks
347_wednesday,2019-09-04 09:55:00,checkout,wednesday,09:55:00,morning,drinks
348_friday,2019-09-06 10:23:00,dairy,friday,10:23:00,morning,entrance
348_friday,2019-09-06 10:24:00,dairy,friday,10:23:00,morning,dairy
348_friday,2019-09-06 10:25:00,dairy,friday,10:23:00,morning,dairy
348_friday,2019-09-06 10:26:00,fruit,friday,10:26:00,morning,dairy
348_friday,2019-09-06 10:27:00,dairy,friday,10:27:00,morning,fruit
348_friday,2019-09-06 10:28:00,drinks,friday,10:28:00,morning,dairy
348_friday,2019-09-06 10:29:00,drinks,friday,10:28:00,morning,drinks
348_friday,2019-09-06 10:30:00,drinks,friday,10:28:00,morning,drinks
348_friday,2019-09-06 10:31:00,checkout,friday,10:31:00,morning,drinks
348_monday,2019-09-02 10:36:00,spices,monday,10:36:00,morning,entrance
348_monday,2019-09-02 10:37:00,drinks,monday,10:37:00,morning,spices
348_monday,2019-09-02 10:38:00,drinks,monday,10:37:00,morning,drinks
348_monday,2019-09-02 10:39:00,drinks,monday,10:37:00,morning,drinks
348_monday,2019-09-02 10:40:00,spices,monday,10:40:00,morning,drinks
348_monday,2019-09-02 10:41:00,spices,monday,10:40:00,morning,spices
348_monday,2019-09-02 10:42:00,spices,monday,10:40:00,morning,spices
348_monday,2019-09-02 10:43:00,checkout,monday,10:43:00,morning,spices
348_thursday,2019-09-05 09:57:00,dairy,thursday,09:57:00,morning,entrance
348_thursday,2019-09-05 09:58:00,dairy,thursday,09:57:00,morning,dairy
348_thursday,2019-09-05 09:59:00,dairy,thursday,09:57:00,morning,dairy
348_thursday,2019-09-05 10:00:00,checkout,thursday,10:00:00,morning,dairy
348_tuesday,2019-09-03 10:31:00,drinks,tuesday,10:31:00,morning,entrance
348_tuesday,2019-09-03 10:32:00,checkout,tuesday,10:32:00,morning,drinks
348_wednesday,2019-09-04 09:48:00,dairy,wednesday,09:48:00,morning,entrance
348_wednesday,2019-09-04 09:49:00,dairy,wednesday,09:48:00,morning,dairy
348_wednesday,2019-09-04 09:50:00,dairy,wednesday,09:48:00,morning,dairy
348_wednesday,2019-09-04 09:51:00,dairy,wednesday,09:48:00,morning,dairy
348_wednesday,2019-09-04 09:52:00,checkout,wednesday,09:52:00,morning,dairy
349_friday,2019-09-06 10:24:00,fruit,friday,10:24:00,morning,entrance
349_friday,2019-09-06 10:25:00,fruit,friday,10:24:00,morning,fruit
349_friday,2019-09-06 10:26:00,checkout,friday,10:26:00,morning,fruit
349_monday,2019-09-02 10:36:00,spices,monday,10:36:00,morning,entrance
349_monday,2019-09-02 10:37:00,spices,monday,10:36:00,morning,spices
349_monday,2019-09-02 10:38:00,spices,monday,10:36:00,morning,spices
349_monday,2019-09-02 10:39:00,spices,monday,10:36:00,morning,spices
349_monday,2019-09-02 10:40:00,dairy,monday,10:40:00,morning,spices
349_monday,2019-09-02 10:41:00,dairy,monday,10:40:00,morning,dairy
349_monday,2019-09-02 10:42:00,spices,monday,10:42:00,morning,dairy
349_monday,2019-09-02 10:43:00,drinks,monday,10:43:00,morning,spices
349_monday,2019-09-02 10:44:00,spices,monday,10:44:00,morning,drinks
349_monday,2019-09-02 10:45:00,dairy,monday,10:45:00,morning,spices
349_monday,2019-09-02 10:46:00,dairy,monday,10:45:00,morning,dairy
349_monday,2019-09-02 10:47:00,checkout,monday,10:47:00,morning,dairy
349_thursday,2019-09-05 09:57:00,drinks,thursday,09:57:00,morning,entrance
